setname,family,day,R,naive_R,risk_bps,mins,or_ratio,ambiguous,cost_risk,gross_R,grade,year
pullback OR30 R3,pullback,2023-03-23,2.931414661134159,2.931414661134159,9.720250387196108,137.0,0.55992306764277,False,6.858533886584095,3.0,B,2023
pullback OR30 R3,pullback,2023-03-27,2.9374334879424935,2.9374334879424935,10.65532734274711,113.0,0.925681386492935,False,6.256651205750659,3.0,B,2023
pullback OR30 R3,pullback,2023-03-27,2.90696702345232,2.90696702345232,7.1659178433896,175.0,0.925681386492935,False,9.303297654768006,3.0,B,2023
pullback OR30 R3,pullback,2023-03-29,-1.0556840724172314,-1.0556840724172316,11.97230442614621,79.0,0.4889168665267162,False,5.5684072417231505,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-03-30,-1.0826633099939766,-1.0826633099939766,8.064843601293548,60.0,0.4780989962008388,False,8.266330999397654,-1.0,B,2023
pullback OR30 R3,pullback,2023-03-30,-1.0742935256546158,-1.0742935256546158,8.973415392425222,103.0,0.4780989962008388,False,7.429352565461571,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-03,-1.0915137943903834,-1.0915137943903832,7.284876243058754,107.0,0.6982727934457243,False,9.15137943903833,-1.0000000000000002,B,2023
pullback OR30 R3,pullback,2023-04-03,-1.0725858879116486,-1.0725858879116486,9.184521755497883,137.0,0.6982727934457243,False,7.258588791164853,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-04,-1.0375089209457962,-1.0375089209457962,17.77354959451007,161.0,0.7217829807617052,False,3.7508920945796227,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-04-05,2.934518019895731,2.934518019895731,10.18091795032947,62.0,0.6881654757076254,False,6.548198010426874,2.9999999999999996,B,2023
pullback OR30 R3,pullback,2023-04-05,2.9203296015227846,2.9203296015227846,8.367808865137373,128.0,0.6881654757076254,False,7.967039847721499,2.9999999999999996,B,2023
pullback OR30 R3,pullback,2023-04-06,-1.0550819902014976,-1.0550819902014978,12.103169551933492,46.0,0.667652854472602,False,5.508199020149776,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-04-06,-1.0723663454120462,-1.0723663454120462,9.212385437881895,63.0,0.667652854472602,False,7.236634541204631,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-04-11,-1.0861695710228756,-1.0861695710228754,7.73668313249101,79.0,0.8085839659370453,False,8.616957102287547,-1.0000000000000002,B,2023
pullback OR30 R3,pullback,2023-04-11,-1.087892426285055,-1.087892426285055,7.585029732875016,91.0,0.8085839659370453,False,8.789242628505486,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-13,0.8111123253075715,0.8111123253075715,13.08033161806695,63.0,0.8066792435034559,False,5.096710741995612,0.8620794327275276,B,2023
pullback OR30 R3,pullback,2023-04-13,2.0394372843365463,2.0394372843365463,10.77028143065855,142.0,0.8066792435034559,False,6.189872297755764,2.101336007314104,B,2023
pullback OR30 R3,pullback,2023-04-14,-1.1171467091103462,-1.1171467091103462,5.690869779693948,214.0,1.5467477772488845,False,11.714670911034618,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-14,-1.1033796375414189,-1.1033796375414189,6.448723196573092,251.0,1.5467477772488845,False,10.337963754141894,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-17,2.9042848439721025,2.9042848439721025,6.965110796793316,123.0,0.8334640916848101,False,9.571515602789765,3.0,B,2023
pullback OR30 R3,pullback,2023-04-17,-1.0741297357752038,-1.0741297357752038,8.993242181360447,184.0,0.8334640916848101,False,7.412973577520372,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-18,2.927657215234371,2.927657215234371,9.215385733718824,36.0,0.7236343289118723,False,7.234278476562876,3.0,B,2023
pullback OR30 R3,pullback,2023-04-18,2.9256309116289385,2.9256309116289385,8.964297953208183,75.0,0.7236343289118723,False,7.436908837106168,3.0,B,2023
pullback OR30 R3,pullback,2023-04-19,-1.07130326026332,-1.07130326026332,9.349736101893459,96.0,0.7179689077732251,False,7.130326026331983,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-19,2.8854085180356335,2.8854085180356335,5.817768085711402,138.0,0.7179689077732251,False,11.45914819643668,3.0000000000000004,B,2023
pullback OR30 R3,pullback,2023-04-20,-1.1101279401376574,-1.1101279401376574,6.053565206371325,188.0,1.0890245843977857,False,11.012794013765737,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-24,2.9266145914882107,2.9266145914882107,9.084458071246805,77.0,1.0526141684451158,False,7.338540851178912,3.0,B,2023
pullback OR30 R3,pullback,2023-04-24,-1.128472518324491,-1.128472518324491,5.189177229194071,176.0,1.0526141684451158,False,12.8472518324491,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-25,-1.0688915192564787,-1.0688915192564787,9.677049858411596,45.0,0.665958369218957,False,6.889151925647869,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-25,-1.124899407672639,-1.124899407672639,5.337628729305088,99.0,0.665958369218957,False,12.489940767263908,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-26,-1.0959258154107556,-1.0959258154107556,6.949814956609864,167.0,0.895873468229349,False,9.592581541075566,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-26,-1.1240081896679757,-1.1240081896679757,5.375989025012185,181.0,0.895873468229349,False,12.40081896679757,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-27,-1.0817393893495315,-1.0817393893495315,8.156002534052298,48.0,0.6932008926137402,False,8.173938934953155,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-28,-1.0623722538847582,-1.062372253884758,10.688513323543372,62.0,0.9997810686194347,False,6.237225388475809,-1.0,B,2023
pullback OR30 R3,pullback,2023-04-28,2.8948580249954805,2.8948580249954805,6.340632907437863,213.0,0.9997810686194347,False,10.514197500451969,3.0,B,2023
pullback OR30 R3,pullback,2023-05-01,-1.070451848570855,-1.0704518485708547,9.462727808996902,108.0,0.5697294585845565,False,7.045184857085483,-1.0000000000000002,B,2023
pullback OR30 R3,pullback,2023-05-01,-1.0860662417999258,-1.0860662417999258,7.745971622839488,117.0,0.5697294585845565,False,8.606624179992576,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-02,2.9430938689703185,2.9430938689703185,11.715199304604745,44.0,0.6624575131469507,False,5.690613102968111,2.9999999999999996,B,2023
pullback OR30 R3,pullback,2023-05-02,-1.0951764688501964,-1.0951764688501964,7.004532472369518,261.0,0.6624575131469507,False,9.51764688501964,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-04,-1.075028248587557,-1.0750282485875569,8.885542168676317,230.0,0.8411531204759253,False,7.502824858755696,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-04,-1.0792818473925667,-1.0792818473925667,8.408818520154362,251.0,0.8411531204759253,False,7.92818473925667,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-09,-1.158612876213012,-1.158612876213012,4.20310559006165,159.0,0.5348023894546026,False,15.861287621301187,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-10,-1.0465800772478244,-1.0465800772478244,14.312270525438066,243.0,1.4052218191530101,False,4.658007724782449,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-05-12,-0.6535863996274697,-0.6535863996274697,15.772268135905064,36.0,0.7218882987683909,False,4.226828132277446,-0.6113181183046952,A,2023
pullback OR30 R3,pullback,2023-05-15,2.82533315804581,2.82533315804581,3.8167900627728377,213.0,0.8688678315386164,False,17.466684195419017,3.0,B,2023
pullback OR30 R3,pullback,2023-05-15,-1.1431725715291137,-1.1431725715291137,4.656385364504699,231.0,0.8688678315386164,False,14.317257152911361,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-19,-1.0485757876707376,-1.0485757876707376,13.724258496548714,122.0,0.798074395842932,False,4.85757876707376,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-19,-1.0527917908288211,-1.0527917908288211,12.628226021510645,156.0,0.798074395842932,False,5.279179082882118,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-23,2.876849241238209,2.876849241238209,5.413419075689089,190.0,0.878291468567961,False,12.31507587617914,3.0000000000000004,B,2023
pullback OR30 R3,pullback,2023-05-23,-1.06198490468546,-1.06198490468546,10.755306796866797,201.0,0.878291468567961,False,6.198490468545984,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-24,-1.0771924920360403,-1.0771924920360403,8.636418504994086,59.0,0.8859263677329257,False,7.719249203604026,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-24,-1.0883724031255857,-1.0883724031255857,7.543833177414783,137.0,0.8859263677329257,False,8.837240312558563,-1.0,B,2023
pullback OR30 R3,pullback,2023-05-31,-1.0620151312861574,-1.0620151312861574,10.750064586503196,58.0,1.322381375517847,False,6.201513128615737,-1.0,A,2023
pullback OR30 R3,pullback,2023-05-31,2.9123845452544956,2.9123845452544956,7.609007664265705,114.0,1.322381375517847,False,8.761545474550424,3.0,B,2023
pullback OR30 R3,pullback,2023-06-01,1.8303729011747922,1.8303729011747922,15.740085698673916,74.0,0.9308188252756504,False,4.235470374362909,1.8727276049184214,B,2023
pullback OR30 R3,pullback,2023-06-05,-1.1404461879854435,-1.1404461879854437,4.74677651440253,215.0,1.01417206768973,False,14.044618798544366,-0.9999999999999998,B,2023
pullback OR30 R3,pullback,2023-06-06,-1.1062515932640336,-1.1062515932640336,6.274415716383754,85.0,0.695156051102794,False,10.625159326403361,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-06,-1.121442099219279,-1.1214420992192788,5.489584509428782,174.0,0.695156051102794,False,12.144209921927892,-1.0000000000000002,B,2023
pullback OR30 R3,pullback,2023-06-07,2.932208987133969,2.932208987133969,9.834145242587471,62.0,0.9905252850611709,False,6.779101286603119,3.0,B,2023
pullback OR30 R3,pullback,2023-06-07,1.6403864991639467,1.6403864991639467,15.858277250584324,71.0,0.9905252850611709,False,4.203903463991351,1.6824255338038603,B,2023
pullback OR30 R3,pullback,2023-06-08,2.6604838783613265,2.6604838783613265,10.41447066911056,256.0,0.8223832290389319,False,6.401349505395486,2.7244973734152813,B,2023
pullback OR30 R3,pullback,2023-06-09,-1.0780740716278892,-1.0780740716278892,8.538899698277348,192.0,1.3347943061595549,False,7.807407162788915,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-12,2.841312483293273,2.841312483293273,4.201128611135448,155.0,0.4281176095695403,False,15.868751670672737,3.0,B,2023
pullback OR30 R3,pullback,2023-06-12,-1.1541097446214659,-1.154109744621466,4.3259215587189175,194.0,0.4281176095695403,False,15.410974462146607,-0.9999999999999998,B,2023
pullback OR30 R3,pullback,2023-06-14,-1.0899444764256976,-1.0899444764256976,7.4119800699200855,54.0,0.7912761804045912,False,8.99444764256975,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-14,-1.1138893460932795,-1.1138893460932795,5.8536350372987656,86.0,0.7912761804045912,False,11.38893460932796,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-06-15,-1.0468074317276639,-1.0468074317276639,14.242752530099953,80.0,1.204566620866596,False,4.680743172766396,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-06-15,2.938245132660929,2.938245132660929,10.79537039576599,98.0,1.204566620866596,False,6.1754867339071335,3.0000000000000004,B,2023
pullback OR30 R3,pullback,2023-06-20,-1.0494174760559225,-1.0494174760559225,13.490504167235164,54.0,1.0992421063963427,False,4.941747605592252,-1.0,A+,2023
pullback OR30 R3,pullback,2023-06-21,2.91143923948258,2.91143923948258,7.52778841070966,128.0,1.0509752106755779,False,8.856076051741985,3.0,B,2023
pullback OR30 R3,pullback,2023-06-21,-1.0978850104043036,-1.0978850104043036,6.810712528027232,156.0,1.0509752106755779,False,9.788501040430365,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-22,-1.1057088587558646,-1.1057088587558643,6.3066300640548905,151.0,1.3859851641815613,False,10.570885875586445,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-23,-1.1443312114600597,-1.1443312114600597,4.61900554926854,253.0,1.0288954014129605,False,14.43312114600597,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-27,-1.032636764395266,-1.032636764395266,20.426861517049385,33.0,0.7158763931241483,False,3.2636764395266007,-1.0,A,2023
pullback OR30 R3,pullback,2023-06-27,2.939172285928352,2.939172285928352,10.9599164926929,149.0,0.7158763931241483,False,6.082771407164835,3.0,B,2023
pullback OR30 R3,pullback,2023-06-28,-1.0470029118744089,-1.0470029118744089,14.183518426432649,105.0,0.8289761347750962,False,4.700291187440877,-1.0,B,2023
pullback OR30 R3,pullback,2023-06-28,-1.1000850216701659,-1.100085021670166,6.661003370351382,179.0,0.8289761347750962,False,10.0085021670166,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-06-29,-1.038016809266232,-1.038016809266232,17.536102569734158,42.0,0.6790531532665427,False,3.801680926623214,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-06-29,-1.0489431746415694,-1.0489431746415694,13.621238743684616,62.0,0.6790531532665427,False,4.894317464156934,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-03,-1.0816242356067993,-1.0816242356067993,8.167508849677153,93.0,0.5397020882058094,False,8.162423560679935,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-03,-1.136895139662104,-1.136895139662104,4.869907494978917,132.0,0.5397020882058094,False,13.689513966210418,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-07-12,-1.0382791155523692,-1.0382791155523692,17.415937046784858,51.0,0.6360039234148538,False,3.827911555236929,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-07-12,-1.0885653970802431,-1.0885653970802431,7.5273943170225435,74.0,0.6360039234148538,False,8.856539708024307,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-13,-1.1469002695417807,-1.1469002695417807,4.538226299694137,175.0,0.6883174981205195,False,14.69002695417807,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-19,1.7035538447765182,1.7035538447765182,8.663719559484836,192.0,0.6276700533469035,False,7.694924357712107,1.7805030883536392,B,2023
pullback OR30 R3,pullback,2023-07-19,2.895281409891987,2.895281409891987,6.366268548679143,256.0,0.6276700533469035,False,10.471859010801312,3.0,B,2023
pullback OR30 R3,pullback,2023-07-20,-1.0756198551283058,-1.0756198551283058,8.816026763546668,42.0,0.7118886586861822,False,7.561985512830592,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-07-21,-1.0470134588083544,-1.0470134588083544,14.18033651564045,62.0,1.125954006188168,False,4.7013458808354445,-1.0,A,2023
pullback OR30 R3,pullback,2023-07-21,-1.056939063579301,-1.056939063579301,11.708423440054965,90.0,1.125954006188168,False,5.693906357930091,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-25,-1.1107756055629967,-1.110775605562997,6.018172171377035,248.0,0.9205862114207929,False,11.077560556299686,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-07-26,-1.029838354514125,-1.029838354514125,22.342608281266887,92.0,0.87198960096331,False,2.9838354514125016,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-27,-1.0800263223865636,-1.0800263223865636,8.330592319941475,65.0,0.9348972874523127,False,8.002632238656354,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-27,-1.093681677451541,-1.093681677451541,7.11629728248104,91.0,0.9348972874523127,False,9.368167745154103,-1.0,B,2023
pullback OR30 R3,pullback,2023-07-28,2.88894285110077,2.88894285110077,6.00291537532249,123.0,1.2067928539319936,False,11.105714889922996,3.0,B,2023
pullback OR30 R3,pullback,2023-07-28,-1.108530910386597,-1.108530910386597,6.142643273625357,152.0,1.2067928539319936,False,10.853091038659706,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-01,-1.0498135136631817,-1.0498135136631817,13.383249195677905,47.0,0.4896702010665459,False,4.98135136631817,-1.0,A,2023
pullback OR30 R3,pullback,2023-08-01,-1.098714014415534,-1.098714014415534,6.753515907684095,82.0,0.4896702010665459,False,9.871401441553411,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-02,-1.0678337156424846,-1.0678337156424846,9.827954437588394,48.0,0.990045307335695,False,6.783371564248469,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-02,2.941267610541354,2.941267610541354,11.35092021304666,62.0,0.990045307335695,False,5.873238945864541,2.9999999999999996,B,2023
pullback OR30 R3,pullback,2023-08-03,-1.0876694892781904,-1.0876694892781904,7.604317900737596,208.0,1.2914009544289533,False,8.76694892781905,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-08-08,-1.0751885312469955,-1.0751885312469955,8.866600472306827,141.0,1.231094428176987,False,7.5188531246995485,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-09,2.908486546079355,2.908486546079355,7.284903345957826,94.0,1.2126953677494985,False,9.151345392064536,3.0000000000000004,B,2023
pullback OR30 R3,pullback,2023-08-09,-1.0777548036758369,-1.0777548036758366,8.573961159313447,166.0,1.2126953677494985,False,7.7754803675836754,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-10,-1.0530095346286714,-1.0530095346286714,12.576353883063224,179.0,1.7237436625748543,False,5.300953462867146,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-11,-1.0602727995092347,-1.0602727995092347,11.06082133391737,48.0,0.7098582536041855,False,6.027279950923462,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-11,-1.0675329947365189,-1.0675329947365189,9.871717806498566,73.0,0.7098582536041855,False,6.753299473651881,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-14,-1.0678352151697759,-1.0678352151697759,9.827737186329461,57.0,1.0074372332039971,False,6.783521516977588,-1.0,A,2023
pullback OR30 R3,pullback,2023-08-15,-1.051408171360576,-1.0514081713605763,12.968106995883511,41.0,0.9176140628193421,False,5.140817136057621,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-08-15,-1.077629255989922,-1.0776292559899223,8.587827593674385,74.0,0.9176140628193421,False,7.762925598992224,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-08-16,-1.133340136339526,-1.133340136339526,4.999744900283613,175.0,0.8334957241789341,False,13.3340136339526,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-08-16,2.833637605803831,2.833637605803831,4.007315895445433,211.0,0.8334957241789341,False,16.636239419616892,3.0,B,2023
pullback OR30 R3,pullback,2023-08-17,-1.0651714968708825,-1.0651714968708823,10.229420815474978,69.0,1.1050257592343922,False,6.517149687088239,-1.0000000000000002,B,2023
pullback OR30 R3,pullback,2023-08-18,-1.1128766287615357,-1.1128766287615355,5.906153239879925,164.0,0.8219041762177759,False,11.287662876153556,-1.0000000000000002,B,2023
pullback OR30 R3,pullback,2023-08-18,-1.0909995581426608,-1.0909995581426608,7.326042898159207,196.0,0.8219041762177759,False,9.09995581426609,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-08-22,-1.0967424797270833,-1.0967424797270833,6.891147183195801,179.0,1.0377944554718097,False,9.674247972708327,-1.0,B,2023
pullback OR30 R3,pullback,2023-08-22,2.88615752531213,2.88615752531213,5.856045105260699,213.0,1.0377944554718097,False,11.384247468787011,3.0,B,2023
pullback OR30 R3,pullback,2023-08-25,-1.0446256239600646,-1.0446256239600646,14.939100174000108,35.0,0.6442102805004718,False,4.462562396006476,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-08-25,-1.0314071953679005,-1.0314071953679005,21.226558400309465,49.0,0.6442102805004718,False,3.1407195367900402,-1.0,A,2023
pullback OR30 R3,pullback,2023-08-29,2.954780431088453,2.954780431088453,14.74287974683533,39.0,1.1367283004591773,False,4.521956891154673,2.9999999999999996,A+,2023
pullback OR30 R3,pullback,2023-08-30,1.4887017194120942,1.4887017194120942,5.352379428083546,187.0,0.8720441420887606,False,12.455519561425618,1.6132569150263503,B,2023
pullback OR30 R3,pullback,2023-09-05,-1.088381732518411,-1.088381732518411,7.5430368659925415,85.0,0.5816225540659049,False,8.83817325184111,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-05,-1.1137204301075088,-1.1137204301075088,5.86232980332922,121.0,0.5816225540659049,False,11.372043010750886,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-09-06,2.456890517636006,2.456890517636006,14.465383799831825,34.0,0.5272498032488309,False,4.608703618872646,2.5029775538247327,A,2023
pullback OR30 R3,pullback,2023-09-06,-1.1082644628099365,-1.1082644628099365,6.157760814248272,117.0,0.5272498032488309,False,10.826446280993657,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-12,0.007952961532834948,0.007952961532834948,8.316278945826328,86.0,0.7458373811437478,False,8.016405786884352,0.08811701940167847,B,2023
pullback OR30 R3,pullback,2023-09-12,-1.1539768216200068,-1.1539768216200068,4.329655981027498,152.0,0.7458373811437478,False,15.397682162000685,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-13,-1.0477701582179222,-1.0477701582179222,13.955714017638533,49.0,0.7213787788166955,False,4.777015821792215,-1.0,A,2023
pullback OR30 R3,pullback,2023-09-13,-1.132995108455397,-1.132995108455397,5.012715688639393,122.0,0.7213787788166955,False,13.299510845539714,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-14,-1.0865852605398922,-1.0865852605398922,7.6995398813810185,106.0,1.060965940023239,False,8.658526053989227,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-14,-1.1050390764137752,-1.1050390764137754,6.346844330965928,171.0,1.060965940023239,False,10.50390764137753,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-09-15,-0.38247856967906274,-0.38247856967906274,7.241094942939927,98.0,1.4050828537119409,False,9.206710751896262,-0.2904114621601001,B,2023
pullback OR30 R3,pullback,2023-09-19,-1.074427415535595,-1.074427415535595,8.957272825734925,76.0,0.7165096605936377,False,7.442741553559502,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-19,-1.1094938444548377,-1.1094938444548377,6.0886223329352775,163.0,0.7165096605936377,False,10.949384445483776,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-09-20,-1.1448104230712994,-1.1448104230712994,4.603720177921335,137.0,0.6267553540200713,False,14.481042307129952,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-09-22,2.886388981029581,2.886388981029581,5.867975419182234,147.0,0.6926631258635495,False,11.361101897041927,3.0,B,2023
pullback OR30 R3,pullback,2023-09-22,-1.092517059303997,-1.092517059303997,7.205878263770807,216.0,0.6926631258635495,False,9.251705930399702,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-26,-1.1121367038110461,-1.112136703811046,5.945124513290686,157.0,0.9323490931376276,False,11.2136703811046,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-26,2.1342341201142685,2.1342341201142685,6.634079385977133,262.0,0.9323490931376276,False,10.049121029148997,2.2347253304057584,B,2023
pullback OR30 R3,pullback,2023-09-27,-1.0609793449585034,-1.0609793449585034,10.932663627664999,40.0,0.657940861324417,False,6.097934495850336,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-27,-1.0830817246155715,-1.0830817246155715,8.024227587371442,98.0,0.657940861324417,False,8.308172461557161,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-09-29,-1.0478417361386783,-1.0478417361386783,13.934834319854302,126.0,0.8271631579770716,False,4.78417361386782,-1.0,B,2023
pullback OR30 R3,pullback,2023-09-29,2.9029082671915907,2.9029082671915907,6.866358724714475,185.0,0.8271631579770716,False,9.709173280840915,3.0,B,2023
pullback OR30 R3,pullback,2023-10-02,-1.0619504883348168,-1.0619504883348168,10.761281865343971,123.0,1.3503497073776158,False,6.195048833481676,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-03,2.949443217326672,2.949443217326672,13.186493115559182,42.0,1.2206391641911178,False,5.05567826733284,3.0,A,2023
pullback OR30 R3,pullback,2023-10-03,1.6291471895425127,1.6291471895425127,17.76854897151426,51.0,1.2206391641911178,False,3.7519477124183678,1.6666666666666963,A+,2023
pullback OR30 R3,pullback,2023-10-04,-1.0721723518850916,-1.0721723518850916,9.237147595357461,140.0,1.0179338752488565,False,7.2172351885091635,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-04,-1.0759632322326491,-1.0759632322326491,8.77617561907973,154.0,1.0179338752488565,False,7.596323223264913,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-05,-1.0553648448471549,-1.0553648448471549,12.041335408906589,43.0,1.2478340422992167,False,5.536484484715498,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-10-05,-1.0802642602709214,-1.0802642602709214,8.305896851430782,56.0,1.2478340422992167,False,8.026426027092139,-1.0,A,2023
pullback OR30 R3,pullback,2023-10-10,2.9353611162495663,2.9353611162495663,10.31370945761717,51.0,0.6879011352758533,False,6.463888375043387,3.0,B,2023
pullback OR30 R3,pullback,2023-10-10,2.891255057128898,2.891255057128898,6.130553284274433,78.0,0.6879011352758533,False,10.874494287110146,2.9999999999999996,B,2023
pullback OR30 R3,pullback,2023-10-11,-1.084754344364634,-1.084754344364634,7.865870141104559,174.0,0.7694211455341647,False,8.475434436463383,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-11,-1.1485288242839908,-1.1485288242839908,4.4884665981869185,207.0,0.7694211455341647,False,14.85288242839908,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-12,-1.0761258217116068,-1.0761258217116068,8.757431469078265,44.0,0.5583854765776983,False,7.61258217116068,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-12,-1.0594499286322585,-1.0594499286322585,11.213918704435967,54.0,0.5583854765776983,False,5.944992863225848,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-13,-1.0598683307080357,-1.0598683307080359,11.135547939658586,56.0,0.7257079341794351,False,5.986833070803578,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-10-13,-1.073266888238184,-1.073266888238184,9.099153556233938,62.0,0.7257079341794351,False,7.326688823818403,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-10-16,-1.0633367453150029,-1.0633367453150029,10.525748731656892,65.0,1.088126203731611,False,6.333674531500284,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-16,-1.0823967007158206,-1.0823967007158206,8.090938846762132,93.0,1.088126203731611,False,8.239670071582069,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-10-17,-1.065697986101065,-1.065697986101065,10.147444483931599,55.0,1.0945400052640155,False,6.569798610106499,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-10-18,-1.0597463390723594,-1.0597463390723594,11.158284792299318,203.0,0.9085359000972397,False,5.974633907235942,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-18,-1.073140216918439,-1.073140216918439,9.11491235266759,261.0,0.9085359000972397,False,7.314021691843902,-1.0,B,2023
pullback OR30 R3,pullback,2023-10-19,-1.0657404153714536,-1.0657404153714536,10.140895260545497,110.0,1.0351067190933256,False,6.574041537145366,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-10-19,-1.0170846987721884,-1.0170846987721884,39.021271346727296,193.0,1.0351067190933256,False,1.7084698772188518,-0.9999999999999999,A,2023
pullback OR30 R3,pullback,2023-10-20,2.963487601416983,2.963487601416983,18.25863795693646,58.0,0.9060905290722947,False,3.6512398583016967,3.0,A,2023
pullback OR30 R3,pullback,2023-10-20,-1.0427859808245057,-1.042785980824506,15.581427697102857,98.0,0.9060905290722947,False,4.278598082450582,-0.9999999999999999,B,2023
pullback OR30 R3,pullback,2023-10-23,2.9460224689914933,2.9460224689914933,12.350818094321587,95.0,1.5392183572668967,False,5.397753100850651,3.0,B,2023
pullback OR30 R3,pullback,2023-10-23,2.940875750538714,2.940875750538714,11.275689294004412,136.0,1.5392183572668967,False,5.912424946128583,3.0,B,2023
pullback OR30 R3,pullback,2023-10-24,-1.0661109801256603,-1.0661109801256603,10.084053592905484,212.0,0.9347671646683203,False,6.6110980125660195,-1.0,B,2023
