date,open,high,low,close,volume
2024-12-10,119.23,119.555,117.6,117.975,7473054
2024-12-11,118.91,120.065,118.5,119.685,5669332
2024-12-12,118.92,119.455,118.63,119.015,5147782
2024-12-13,120.09,120.56,118.575,119.525,6315102
2024-12-16,119.68,120.825,119.425,120.72,6769956
2024-12-17,119.865,120.46,119.405,119.99,5657672
2024-12-18,120.395,120.725,115.85,116.12,11832318
2024-12-19,117.3,117.68,116.095,116.245,9032976
2024-12-20,115.455,118.93,115.095,117.98,9875348
2024-12-23,118.125,119.085,117.495,119.035,5235906
2024-12-24,119.46,120.27,119.28,120.265,3341014
2024-12-26,119.88,120.785,119.495,120.345,4286818
2024-12-27,119.535,119.69,117.575,118.745,6015456
2024-12-30,117.015,118.17,116.29,117.235,5518796
2024-12-31,117.555,117.635,115.88,116.26,5169218
2025-01-02,117.18,117.51,114.89,115.985,8421552
2025-01-03,116.695,118,116.465,117.875,6907650
2025-01-06,119.22,120.535,118.905,119.375,5554412
2025-01-07,120,120,116.57,116.98,6573650
2025-01-08,117.25,117.27,115.815,116.94,7427858
2025-01-10,115.71,115.73,113.715,114.39,8454618
2025-01-13,112.55,113.66,112.225,113.58,7119008
2025-01-14,114.46,114.775,112.975,113.88,4803890
2025-01-15,115.335,116.485,115.055,116.145,6528672
2025-01-16,117.09,117.165,115.225,115.25,3394006
2025-01-17,117.45,117.47,116.54,117.055,4121272
2025-01-21,117.445,118.32,116.63,118.03,4442116
2025-01-22,119.625,120.975,119.455,120.695,7624980
2025-01-23,119.765,120.935,119.65,120.91,5496036
2025-01-24,121.29,121.29,119.26,119.65,4702922
2025-01-27,114.29,115.49,112.735,113.785,13692750
2025-01-28,114.555,117.08,113.345,116.82,7969676
2025-01-29,116.59,116.645,114.745,115.87,6006580
2025-01-30,115.665,116.485,114.87,116.085,5993092
2025-01-31,117.165,117.865,115.095,115.405,7402032
2025-02-03,112.85,114.545,112.245,113.85,9843600
2025-02-04,114.24,115.67,114.2,115.49,6024304
2025-02-05,115.595,117.12,115.23,117.095,3558236
2025-02-06,117.095,117.655,116.575,117.415,4987604
2025-02-07,117.89,118.455,116.02,116.41,6357642
2025-02-10,117.33,118.405,117.295,118.11,4097396
2025-02-11,117.455,118.64,117.375,118.165,4101854
2025-02-12,116.5,118.05,116.37,117.91,5806474
2025-02-13,118.12,119.655,117.955,119.58,5167736
2025-02-14,119.48,120.085,119.26,119.985,3041152
2025-02-18,120.605,121.095,120.045,121.08,3981622
2025-02-19,120.945,121.57,120.1,121.09,3477088
2025-02-20,120.975,121.135,119.43,120.705,4126802
2025-02-21,120.74,120.79,117.375,117.435,5408476
2025-02-24,117.89,118.22,115.61,115.755,4740524
2025-02-25,115.51,115.615,113.475,114.255,6934524
2025-02-26,115.375,116.59,114.615,115.5,5109466
2025-02-27,116.13,116.25,111.245,111.295,7096524
2025-02-28,110.795,112.88,109.85,112.765,8383848
2025-03-03,113.345,113.575,108.525,109.335,8668636
2025-03-04,108.525,111.18,107.13,109.25,12470676
2025-03-05,109.59,111.145,108.12,110.785,7989918
2025-03-06,108.46,110.225,107.185,107.71,9971950
2025-03-07,107.585,109.545,106.315,109.27,7899062
2025-03-10,107.11,107.31,103.54,104.625,15230826
2025-03-11,104.305,105.955,103.145,104.2,9248114
2025-03-12,106.06,106.76,104.575,105.84,7505630
2025-03-13,105.535,105.77,103.42,103.83,7706744
2025-03-14,105.19,107.08,105.155,106.97,6089158
2025-03-17,106.885,108.48,106.575,107.715,6753752
2025-03-18,106.95,107.06,105.685,106.075,6735428
2025-03-19,106.62,108.715,106.175,107.455,5534394
2025-03-20,106.235,107.865,106.075,106.69,4617644
2025-03-21,105.36,107.125,104.97,106.98,6643670
2025-03-24,108.57,109.075,108.285,108.815,4852458
2025-03-25,108.745,109.32,108.69,109.175,5452790
2025-03-26,108.84,109.1,106.32,106.74,4868966
2025-03-27,106.01,106.61,105.195,105.755,4369378
2025-03-28,105.205,105.63,102.84,103.19,6752800
2025-03-31,101.39,103.475,100.365,103.24,9449722
2025-04-01,102.83,104.085,101.99,103.995,6093200
2025-04-02,102.51,105.63,102.43,104.765,5614558
2025-04-03,99.745,100.35,97.535,97.615,13239720
2025-04-04,94.57,95.32,91.15,91.185,24397642
2025-04-07,87.465,95.905,86.225,91.73,32787430
2025-04-08,95.145,96.42,88.22,89.865,17664096
2025-04-09,90.095,102.49,89.935,101.93,26483420
2025-04-10,98.425,99.1,93.865,97.185,14045346
2025-04-11,96.7,99.6,95.975,99.175,10193540
2025-04-14,102.25,102.315,99,100.08,7840122
2025-04-15,100.235,101.205,99.975,100.445,4328554
2025-04-16,97.765,98.79,95.27,96.955,9492818
2025-04-17,97.65,97.67,96.02,96.43,5102598
2025-04-21,94.905,95.145,92.59,93.94,5791730
2025-04-22,95.19,96.785,94.635,96.23,5834520
2025-04-23,100,100.975,98.615,99.02,8439340
2025-04-24,99.995,102.855,99.835,102.715,5675706
2025-04-25,102.405,104.43,102.305,104.235,4534910
2025-04-28,104.1,104.615,102.51,104.065,3411240
2025-04-29,103.565,104.985,103.565,104.55,5123920
2025-04-30,102.595,105.375,101.9,104.985,6721704
2025-05-01,107.28,108.275,106.43,106.525,8129742
2025-05-02,107.745,108.81,107.455,108.305,5610540
2025-05-05,107.375,108.5,107.32,107.73,4072608
2025-05-06,106.015,107.62,105.805,106.835,4413800
2025-05-07,106.835,108.375,106.1,107.905,5264650
